    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.738041857,       3.601853325,     -0.3357553119,    -0.05535344201
      -1.740711425,       3.594268434,     -0.3362640234,    -0.03309955416
       -1.74178928,       3.595350666,     -0.3364234929,    -0.01180459272
      -1.730347008,       3.622609195,     -0.3361535177,    0.007105879612
      -1.740899104,       3.600497601,     -0.3356375284,     0.02654683423
      -1.744282339,       3.592069682,     -0.3349031964,     0.04431875588
      -1.745439296,       3.592431628,     -0.3340418491,     0.06113476638
      -1.732182244,       3.624284424,     -0.3328508596,     0.07629407489
      -1.742894098,       3.601731036,     -0.3315438737,     0.08991657258
       -1.74619204,       3.594105217,     -0.3298485136,      0.1008733226
      -1.747615855,       3.593608253,     -0.3280712448,      0.1108265061
      -1.733515232,       3.627423528,     -0.3262494196,      0.1197276054
      -1.742081729,       3.610476647,     -0.3244297847,      0.1278046454
      -1.749381387,       3.593475164,     -0.3226445293,      0.1358914069
      -1.750454568,       3.593663867,     -0.3208639804,      0.1441246928
      -1.737447617,       3.624649203,     -0.3191739027,      0.1516499746
      -1.747324359,       3.604420178,     -0.3175487988,      0.1586156354
      -1.752003748,       3.594243991,     -0.3160399604,      0.1653481267
      -1.752078061,       3.597328323,      -0.314711133,      0.1723004675
      -1.738854005,       3.628433402,     -0.3133726128,      0.1783538812
      -1.748421752,       3.609043177,     -0.3122431256,      0.1849725607
      -1.753928174,       3.596893859,     -0.3112101336,      0.1911973376
      -1.755230617,        3.59607252,     -0.3102990416,      0.1967186872
      -1.742961119,        3.62423459,     -0.3094836585,       0.201162482
      -1.752057556,       3.605702451,      -0.308683799,      0.2044670229
      -1.756904213,       3.595307419,     -0.3079981088,      0.2065017383
      -1.757900988,       3.595008344,     -0.3072972842,      0.2086751009
      -1.744997336,       3.624526253,     -0.3068267652,      0.2108417242
      -1.754023222,       3.606267335,     -0.3064970006,      0.2124756714
      -1.758687419,       3.596334808,     -0.3062479462,      0.2132364508
      -1.759521303,       3.596331469,     -0.3060530977,      0.2133326413
      -1.746112296,       3.626677374,     -0.3060139422,      0.2133550976
      -1.755709973,       3.607426319,     -0.3060900334,      0.2129616768
      -1.761128209,       3.595833259,     -0.3062673968,      0.2123884062
      -1.762759724,       3.593959375,     -0.3065904208,       0.211785344
      -1.749396858,       3.623870054,     -0.3070268896,      0.2110362841
       -1.75946552,       3.603541713,     -0.3075906943,      0.2102081884
      -1.765547341,       3.590705801,     -0.3083236669,      0.2092140083
      -1.767709026,       3.588105311,     -0.3091687319,      0.2078478907
      -1.753966112,       3.619613175,     -0.3101126654,       0.206342256
      -1.763965809,       3.600195697,     -0.3111377522,      0.2047900039
      -1.770008406,       3.588027491,     -0.3122580755,      0.2030774834
      -1.773008598,       3.583827783,     -0.3134665094,      0.2013905863
      -1.759865216,       3.614104581,     -0.3147631435,      0.1997192649
      -1.770130771,       3.594468217,     -0.3161507331,      0.1981257099
      -1.773755535,       3.588321825,     -0.3176037517,      0.1963881668
      -1.770647148,       3.598553788,     -0.3191730429,      0.1947826091
      -1.746785593,       3.650320781,     -0.3208173616,      0.1930612298
      -1.773292397,       3.596328857,     -0.3225633973,      0.1916104895
      -1.779792046,       3.583353493,      -0.324368726,      0.1899866905
      -1.781126556,       3.582437923,       -0.32630107,      0.1886624785
      -1.768994809,        3.61005416,     -0.3282548807,      0.1873232726
      -1.782880237,       3.582887693,     -0.3302285413,      0.1858643369
      -1.788390956,       3.572021704,     -0.3322217052,      0.1844948277
      -1.789964187,       3.571588727,     -0.3342611101,      0.1837470298
      -1.770507182,       3.614904076,     -0.3363248244,      0.1826026132
      -1.784203492,       3.588596437,     -0.3383944601,      0.1812173942
       -1.78944142,       3.578921208,     -0.3405145859,      0.1799598103
      -1.795519818,       3.567692899,      -0.342664373,      0.1788591633
      -1.772440469,        3.61793836,      -0.344835982,      0.1778569785
      -1.785557822,       3.593289182,     -0.3469948374,      0.1764546655
      -1.791278791,       3.582556688,     -0.3491607294,       0.174902657
      -1.799329648,       3.567157791,     -0.3513856493,      0.1726385752
      -1.781371062,       3.605526125,     -0.3535242613,      0.1706592916
       -1.79100528,       3.587962567,       -0.35564157,      0.1683422552
      -1.790300664,       3.590815138,     -0.3576956866,       0.165778302
      -1.793292865,       3.586654007,     -0.3596757969,      0.1633964679
      -1.764666908,       3.644364347,     -0.3616465849,      0.1607894462
       -1.79027188,       3.594856429,     -0.3635553248,      0.1583651422
      -1.774985654,       3.626513948,     -0.3653812626,      0.1559740986
      -1.770883409,       3.636189754,     -0.3671382874,      0.1537436014
      -1.759313481,       3.657760348,     -0.3688430551,      0.1518352528
      -1.791959367,       3.595324092,     -0.3705590768,       0.149705804
      -1.792317759,       3.595016893,     -0.3722333601,      0.1474147109
      -1.791706066,       3.597716862,     -0.3738727745,      0.1454157673
      -1.766646346,       3.645681057,     -0.3753956064,      0.1437803463
      -1.782861846,       3.616229958,     -0.3767896937,      0.1422501833
      -1.793140264,       3.595685985,     -0.3781455353,      0.1407062334
      -1.798505529,       3.585788672,      -0.379459316,      0.1388714548
      -1.771473047,       3.637820221,     -0.3807447909,      0.1367701105
      -1.784023881,       3.615190833,     -0.3819770653,      0.1345821263
      -1.780984679,       3.620703152,     -0.3831162877,      0.1324399391
        -1.7907891,        3.60246507,       -0.38417873,      0.1301831917
      -1.771972973,       3.636910042,     -0.3851267078,      0.1279954767
      -1.790704388,       3.602343402,     -0.3859592951,      0.1259238706
      -1.768197176,       3.645285235,     -0.3866851989,      0.1236835085
      -1.756210918,       3.667776683,     -0.3872806516,      0.1215368941
      -1.737701352,       3.699333791,     -0.3877849362,      0.1193720716
      -1.769043152,       3.643882042,     -0.3881315633,      0.1172066399
      -1.785072085,       3.612604775,     -0.3883100266,      0.1152734229
      -1.763638768,       3.652680973,     -0.3883472423,      0.1134622487
      -1.755781779,       3.667064082,     -0.3883436142,      0.1114157154
      -1.752154571,       3.673520261,     -0.3882436046,      0.1094673361
      -1.758744539,       3.663155058,     -0.3879824017,      0.1074836539
      -1.752249933,       3.670681551,     -0.3875391906,      0.1055929995
      -1.770764695,       3.637979062,     -0.3869334528,      0.1036345955
      -1.764037761,       3.649461677,     -0.3861528098,      0.1019802482
       -1.77349698,       3.631661722,     -0.3851968534,       0.100399867
       -1.74835634,       3.676151739,     -0.3840756768,     0.09868066767
      -1.753127368,       3.667551317,     -0.3827567517,     0.09745689049
      -1.766259854,       3.642631564,     -0.3812756531,     0.09620707526
      -1.743361821,       3.683193949,     -0.3796064982,      0.0946514319
      -1.738380317,       3.691957894,      -0.377742895,     0.09313357051
       -1.74518914,       3.680535499,     -0.3756364674,     0.09183999862
      -1.756048107,       3.659667893,     -0.3733982688,      0.0902459533
       -1.72400938,       3.712901701,     -0.3710479779,     0.08834278489
      -1.748652042,       3.671235442,     -0.3685286786,     0.08635204272
      -1.756910045,       3.654043605,     -0.3658942392,     0.08375828107
      -1.762232271,       3.644511087,     -0.3631317857,     0.08080716216
      -1.724407262,       3.709791494,     -0.3602218861,     0.07784741958
       -1.73817367,       3.686611148,     -0.3571945783,     0.07482812537
      -1.728624528,       3.701736044,     -0.3540386728,     0.07195042726
      -1.716165639,       3.722346623,     -0.3507981914,     0.06906796506
       -1.73068308,       3.698879547,     -0.3473999418,      0.0665815871
      -1.737353767,       3.685388373,     -0.3438893683,     0.06393140939
      -1.740877588,       3.678772208,     -0.3402436478,     0.06149269098
      -1.742421266,       3.674640406,     -0.3365056688,     0.05898865443
      -1.761120805,       3.639097877,     -0.3326785698,     0.05626965846
      -1.740134984,       3.676809182,      -0.328786941,     0.05363079208
      -1.719476749,       3.713010215,     -0.3248015998,     0.05105877927
      -1.732088826,       3.691100431,     -0.3207177837,     0.04844729028
      -1.728843587,       3.694689349,     -0.3165323539,     0.04574550182
      -1.728695839,       3.695931607,     -0.3122629654,     0.04319558995
      -1.720596607,       3.710662272,     -0.3079300021,     0.04042746447
      -1.741046378,       3.673318456,      -0.303551701,     0.03750480312
      -1.710282223,         3.7252021,     -0.2990695522,     0.03494310458
      -1.732316374,       3.687859775,     -0.2945017237,     0.03208384143
      -1.736802915,       3.677833909,     -0.2898507723,     0.02952754363
      -1.731772291,       3.686928452,     -0.2851110642,     0.02725453451
      -1.735880439,       3.679974962,     -0.2803109918,     0.02525329434
      -1.711514594,       3.722161933,     -0.2754428428,      0.0233601761
      -1.721406808,        3.70554543,     -0.2704674105,     0.02167670543
      -1.739839992,        3.67165319,     -0.2654385369,     0.01983552455
      -1.725329448,       3.697015512,     -0.2603848177,     0.01795046841
      -1.735327478,       3.679463108,     -0.2552425833,     0.01642515356
      -1.715886416,       3.713229307,     -0.2500285402,     0.01488475831
      -1.710813129,       3.722091951,     -0.2447256068,     0.01337640779
      -1.711426477,       3.721375348,     -0.2393769287,      0.0119945883
      -1.716394861,       3.712960066,     -0.2339423538,     0.01069505474
      -1.732909689,       3.683912402,     -0.2284720886,    0.009854530585
      -1.723764435,       3.700691404,     -0.2229551934,    0.008877171921
      -1.727085066,       3.695611135,     -0.2174092404,    0.008022681288
      -1.735674713,       3.680651041,     -0.2118498198,    0.006705952416
      -1.727828207,       3.695706334,     -0.2062482096,    0.005401723634
       -1.71624519,       3.715302805,     -0.2006586527,    0.004308301316
      -1.732296577,       3.689260717,     -0.1950087567,    0.003697364778
      -1.710868779,       3.726920704,     -0.1893327588,    0.003129179309
      -1.723746548,       3.707092684,     -0.1836730745,    0.002275105033
      -1.742479195,       3.675263005,     -0.1780121824,    0.001563990293
      -1.730026932,       3.697851622,     -0.1723310915,   0.0003850648333
       -1.73841839,       3.685388462,     -0.1666091042,  -0.0009164289526
       -1.72059779,       3.716822577,     -0.1609005366,   -0.002157449132
      -1.715340767,       3.726724957,     -0.1551939794,    -0.00321267421
      -1.709461422,       3.737081847,     -0.1494903877,   -0.004019698276
      -1.745876534,       3.679801651,     -0.1437978338,   -0.005176379968
       -1.73685309,       3.695772905,     -0.1381388891,   -0.006043932495
      -1.725260297,       3.717585911,     -0.1325196842,   -0.006561947673
      -1.713007924,       3.736159703,     -0.1269337251,   -0.006841849193
      -1.715435722,       3.733952323,     -0.1213565226,   -0.007567637346
      -1.721994132,       3.725356599,     -0.1158543931,   -0.008080862499
      -1.735412924,       3.706717075,     -0.1103960473,   -0.008279666446
      -1.758230132,       3.671906891,     -0.1049722869,   -0.008247771991
      -1.756037454,       3.678135616,    -0.09953275141,   -0.008254188159
      -1.760316826,        3.67437096,    -0.09412609354,   -0.008124174001
      -1.735518044,       3.715061769,    -0.08878884249,   -0.007906104721
      -1.760272085,       3.678340396,    -0.08351214671,   -0.007501786357
      -1.750908626,       3.694640728,    -0.07824955288,    -0.00709741941
      -1.721424046,       3.741446265,    -0.07302773473,   -0.006413692836
      -1.768449762,       3.671628197,    -0.06781014737,   -0.005121714973
      -1.760302801,       3.685873072,    -0.06264064661,    -0.00400857345
       -1.74756031,       3.707965692,      -0.057517556,   -0.002820093492
      -1.723948952,       3.745565152,     -0.0524338661,   -0.001350778733
       -1.75817706,       3.694443183,    -0.04736715767,   0.0003296203847
        -1.7499045,       3.706235851,    -0.04232534336,    0.002572160667
      -1.774421492,       3.669940897,    -0.03734885257,    0.004855225236
      -1.738927977,        3.72475716,    -0.03241161323,    0.007236735086
      -1.742782004,       3.721002636,     -0.0274996098,    0.009770507394
      -1.751199929,       3.709571705,    -0.02261694207,     0.01291430373
       -1.77415378,       3.676550345,    -0.01771864712,      0.0159738124
      -1.755928711,       3.704435595,    -0.01291719703,     0.01850750566
      -1.758808626,        3.70166196,   -0.008166221694,     0.02094834907
      -1.743296974,       3.724616473,    -0.00346697077,     0.02349493389
       -1.76323422,       3.696877006,    0.001222839876,     0.02641939892
      -1.786673967,       3.662131943,    0.005828064213,     0.02922066574
      -1.774551569,       3.681937051,     0.01040243595,     0.03191317481
      -1.780214982,       3.674605103,     0.01493501517,     0.03497619297
      -1.785980129,       3.666486029,     0.01938847034,     0.03775351981
      -1.741502182,       3.732449562,     0.02378816059,     0.04036225123
      -1.771374217,       3.690733421,     0.02817036259,     0.04322369496
      -1.752524185,       3.717729179,     0.03249049811,      0.0459988126
      -1.745980558,       3.728068867,     0.03674802333,      0.0488045836
      -1.795492528,        3.65696592,      0.0409524349,     0.05167296128
      -1.762538738,       3.707291945,     0.04514363024,     0.05440213097
      -1.775771397,       3.688099257,     0.04924989998,     0.05701059969
      -1.746718945,       3.730077511,     0.05331189422,     0.05917267915
      -1.774698456,       3.692462186,     0.05735768639,     0.06123291614
      -1.781553703,       3.682725983,     0.06130403389,      0.0630702478
      -1.778723916,        3.68773901,     0.06518813133,     0.06500734448
      -1.797675958,       3.662558726,      0.0690359698,     0.06651633211
      -1.748617176,       3.733277247,     0.07288775542,     0.06788618753
      -1.782144882,       3.687946334,     0.07663414286,     0.06920834885
       -1.79806329,       3.665143253,     0.08037452714,     0.07025183476
      -1.772827268,        3.70231776,     0.08406351077,     0.07123500011
      -1.778086259,       3.696094038,     0.08769634571,     0.07206225719
      -1.739435195,       3.748373149,     0.09129190298,     0.07317931539
       -1.78345685,       3.690236885,     0.09481954124,     0.07410864512
      -1.790913424,       3.681671762,     0.09833514393,     0.07511969007
      -1.770137455,       3.710366865,      0.1018000243,      0.0758584969
      -1.756638707,       3.729545565,      0.1052449401,     0.07664803638
      -1.769092154,       3.713488603,       0.108654524,      0.0773584935
      -1.787619123,       3.689892868,      0.1120419891,     0.07811255733
      -1.779817917,       3.701768904,      0.1153547989,     0.07844609722
      -1.759388201,       3.729245577,      0.1186622221,      0.0786261863
      -1.782653574,       3.698600149,      0.1219575936,     0.07867296704
      -1.767739998,       3.718730273,      0.1252196784,     0.07886928107
      -1.792505975,       3.686979539,      0.1284622541,     0.07880771523
      -1.768450405,       3.718720917,      0.1316805579,     0.07879358145
      -1.769045653,        3.71853571,       0.134863166,     0.07867039749
      -1.801178455,       3.677184426,      0.1380804635,     0.07859120712
      -1.789235015,       3.693570953,      0.1412703236,     0.07836090116
       -1.77077524,       3.718964698,      0.1444870707,     0.07815096434
      -1.806507883,       3.670947424,      0.1476851396,     0.07788377786
      -1.771117961,       3.717894458,       0.150900325,     0.07745588846
      -1.771695084,       3.717386282,      0.1540954673,     0.07704478882
      -1.779578798,       3.706126933,      0.1573023987,     0.07661443967
      -1.752573346,       3.740960636,      0.1605034618,     0.07603526298
      -1.781538812,       3.704446925,      0.1637606876,     0.07556867967
      -1.767961157,       3.722243246,      0.1670120195,     0.07464221915
       -1.78895147,       3.694817826,      0.1702894831,     0.07364729403
      -1.796137862,       3.683951025,      0.1735685601,     0.07264350407
      -1.734945192,       3.762567115,      0.1768870002,     0.07170243623
      -1.755986095,       3.736122054,      0.1802252014,     0.07098186558
      -1.748907225,       3.744298216,      0.1835858352,     0.07020463797
      -1.765258606,       3.722685016,      0.1869674558,     0.06945892416
      -1.746497945,       3.747217462,      0.1904025431,     0.06869349229
      -1.727535877,       3.769902132,      0.1938478186,     0.06782845386
      -1.749127723,       3.742152919,      0.1973276684,     0.06658856902
      -1.741888626,       3.750214179,      0.2008663441,     0.06575917439
       -1.75372126,       3.734938431,      0.2044583107,     0.06499219441
      -1.758736989,       3.728097588,      0.2080948024,     0.06428149548
      -1.708747117,       3.790495947,      0.2117894028,     0.06365298955
      -1.744110742,       3.745676708,       0.215527439,     0.06301967039
      -1.727876542,       3.765517971,      0.2192918256,     0.06255936599
      -1.735950327,       3.754910484,      0.2231083876,     0.06224968213
      -1.751700656,       3.734722599,      0.2269672861,     0.06213596541
      -1.711825323,       3.784355838,      0.2308733039,     0.06207350377
      -1.738694187,       3.749835313,      0.2348258053,     0.06203613931
      -1.735116244,       3.753197751,      0.2388340937,     0.06222790994
      -1.700214778,       3.797821662,      0.2428987621,     0.06255364048
        -1.7298204,       3.760725037,      0.2470221961,     0.06297433103
      -1.708436361,       3.787413402,      0.2512024461,      0.0635037257
      -1.731855472,       3.757388497,      0.2554547939,     0.06425055753
       -1.72612817,       3.764873641,      0.2597847363,     0.06526220661
      -1.724053698,       3.766908797,      0.2642039108,     0.06649992385
      -1.732600844,       3.755553835,      0.2686995995,     0.06788297887
      -1.693754868,       3.804751767,      0.2732548793,     0.06938268673
      -1.686324052,        3.81318153,      0.2778706979,     0.07099023099
      -1.710761933,       3.782302558,      0.2825611351,     0.07296542544
       -1.70720315,       3.787172468,      0.2873085747,     0.07501554385
      -1.714054593,        3.77813709,      0.2921066622,     0.07718613098
      -1.702902337,       3.791648867,      0.2969613658,     0.07941903188
      -1.709430986,       3.783696207,       0.301880371,     0.08165547288
      -1.722778364,       3.766657231,      0.3068444531,     0.08389355071
      -1.721230235,       3.768223014,      0.3118879056,     0.08622388596
      -1.710074186,       3.783097254,      0.3169741428,     0.08850792743
      -1.712740741,       3.779092094,      0.3221177987,      0.0906812323
      -1.702259819,       3.791426046,      0.3273202615,     0.09275610122
      -1.721299064,         3.7670406,      0.3325524748,     0.09455299601
      -1.698584641,       3.795544458,      0.3378759889,     0.09634703795
      -1.707074544,       3.784828396,      0.3433046729,     0.09816487397
      -1.721699583,       3.765492149,      0.3488318152,     0.09997145193
      -1.740569455,       3.740141089,      0.3544496365,      0.1016573335
      -1.692242085,       3.802924217,      0.3601362974,      0.1030726575
      -1.719229888,       3.768502772,      0.3659192652,      0.1042838267
      -1.701750146,       3.790116834,      0.3717962176,      0.1053631035
      -1.719373323,       3.767234421,      0.3778011129,      0.1065240721
      -1.712408368,       3.775792248,       0.383938237,      0.1075672649
      -1.737548796,       3.741554578,      0.3902226774,      0.1085615857
      -1.735448335,       3.744892915,      0.3966292524,      0.1093839555
      -1.708912308,       3.778745686,      0.4031635816,      0.1100124333
      -1.711489362,       3.775227386,      0.4097910239,      0.1104434896
      -1.717288378,        3.76669356,      0.4164580348,      0.1106314583
      -1.731612381,       3.747225133,      0.4231380284,      0.1104993869
      -1.758600806,       3.709193517,      0.4298550029,      0.1102420866
      -1.721977199,       3.758678142,      0.4366077005,      0.1100321649
      -1.714975001,       3.768339122,      0.4432885559,      0.1094580566
      -1.715409184,       3.766036774,      0.4498840392,      0.1087155593
       -1.71677371,       3.763871458,        0.45632969,      0.1076402163
      -1.751336814,       3.716121449,      0.4625965391,      0.1063250882
      -1.744837591,       3.724435668,      0.4686907344,      0.1048810858
      -1.732098096,       3.741950564,      0.4746128302,      0.1032702204
      -1.751391722,       3.714362766,      0.4803421307,      0.1015655689
      -1.725999796,       3.749642695,      0.4858959725,      0.1000227076
      -1.736770198,       3.733866437,      0.4912114414,     0.09847848414
      -1.704879536,       3.777723112,      0.4962954518,     0.09714946638
      -1.702795675,       3.782415933,       0.501081102,     0.09599364355
      -1.703208548,       3.782867558,      0.5053770315,     0.09449830371
      -1.740796814,       3.727255266,      0.5091678448,     0.09271466425
      -1.720042343,       3.755055592,      0.5124970366,     0.09072984739
      -1.728120432,       3.746311749,      0.5153816951,       0.088648047
      -1.705840863,       3.776867783,      0.5178032219,     0.08633950155
       -1.71458976,       3.762515327,      0.5198124687,     0.08409810115
      -1.710404429,       3.767508783,      0.5213560873,     0.08172197102
      -1.689998465,       3.797726597,       0.522426753,     0.07924482417
      -1.722936295,       3.754038221,      0.5230444582,     0.07681148078
      -1.722859594,       3.750328184,      0.5231835097,     0.07423273956
      -1.713429531,       3.762634375,      0.5228666413,     0.07170130832
      -1.713020573,       3.766785395,      0.5220848966,     0.06915570979
      -1.715586359,       3.762839639,      0.5208170413,     0.06675561445
      -1.713329575,       3.761687873,      0.5191089245,     0.06440095387
      -1.699218744,       3.780704595,      0.5169889451,     0.06204403644
      -1.680463482,       3.807837214,      0.5144639476,     0.05991423351
      -1.684161203,       3.802921718,       0.511588039,     0.05799754236
      -1.725861462,       3.743131065,      0.5083248074,     0.05628565234
      -1.695389951,       3.784133365,      0.5046896132,     0.05466108193
      -1.698198409,       3.783108822,      0.5006990254,     0.05290774927
      -1.692674508,       3.790508971,      0.4963747092,      0.0511956223
      -1.687787784,       3.794771772,      0.4917505725,     0.04970005857
      -1.704361067,       3.771623933,      0.4868141118,      0.0481491145
       -1.68209944,       3.803287868,      0.4816080388,     0.04662537109
      -1.695004667,       3.787510477,      0.4761704326,     0.04539591766
      -1.705001664,       3.769756844,      0.4705062441,     0.04435429002
      -1.696651972,        3.78080336,      0.4646148297,     0.04340997548
      -1.700863396,       3.778499204,      0.4585142736,     0.04239677132
      -1.698724756,        3.78195027,      0.4522399437,     0.04128455688
      -1.694677307,       3.784096475,      0.4458174275,     0.04022179658
      -1.709068393,        3.76355719,      0.4392196748,     0.03916570839
      -1.686056125,       3.797290126,      0.4324492246,     0.03813027126
      -1.706137891,       3.770836745,      0.4255681146,     0.03662072192
      -1.723984418,        3.74288841,      0.4185386025,     0.03507168061
      -1.725635848,       3.738545132,      0.4114276499,     0.03378156861
      -1.700594221,       3.778055642,      0.4041384253,     0.03228729203
       -1.69093059,       3.791716011,      0.3968010404,     0.03095508887
      -1.732702327,       3.730061265,      0.3893575824,     0.02955598689
      -1.705093451,       3.768399417,      0.3817961424,     0.02827742478
      -1.704950834,        3.77191617,      0.3741646962,     0.02681713673
      -1.687513001,       3.796105027,      0.3664635125,     0.02523692128
      -1.701876689,       3.774231967,      0.3586995913,      0.0235878619
      -1.735679582,       3.725363353,      0.3508875027,     0.02188671446
      -1.692014718,       3.789614147,      0.3429865967,     0.01998050933
      -1.712133506,       3.763065481,      0.3350617666,     0.01791224766
      -1.705066371,       3.770475077,      0.3271084135,       0.015869067
      -1.748644747,       3.706985183,      0.3191134362,     0.01369990484
      -1.701540356,       3.778044923,      0.3111841268,     0.01163785691
      -1.718480613,       3.755753826,      0.3032497046,    0.009420404588
      -1.727090409,       3.741939501,      0.2953926766,    0.006998230821
      -1.743824478,       3.715290829,      0.2875326918,    0.004478916847
      -1.744563272,         3.7190649,      0.2797318275,    0.002395787051
      -1.723695517,       3.749973739,      0.2720114506,   0.0001412625965
      -1.715162037,       3.760680045,      0.2644756765,   -0.002094586184
      -1.734472226,       3.731636053,      0.2570287081,   -0.004343301565
      -1.736259296,       3.732522393,      0.2497180677,   -0.006772127172
       -1.73737196,       3.731695579,      0.2424796056,   -0.009254176878
      -1.726508492,       3.744624049,      0.2353763484,    -0.01161687744
      -1.745024513,       3.718544909,      0.2284019304,    -0.01380762809
      -1.705052985,       3.778633793,      0.2215486405,    -0.01571370942
      -1.739189083,       3.732514299,      0.2147955352,    -0.01723646865
      -1.758202591,       3.702177383,      0.2081656045,    -0.01867728905
      -1.729932819,       3.742602797,      0.2016617474,    -0.02009899925
      -1.724911671,       3.752844705,      0.1953216956,    -0.02132866682
       -1.73736255,       3.736087112,      0.1890937381,    -0.02211970764
      -1.754885238,       3.708884634,      0.1830110505,    -0.02268177732
      -1.745294381,       3.723841322,       0.177084216,    -0.02300729153
      -1.741203288,       3.733766811,       0.171326535,    -0.02331318811
      -1.729485509,       3.751463208,      0.1656803092,    -0.02330108785
       -1.72569548,       3.754238691,      0.1601377572,    -0.02310838637
      -1.691770863,       3.805862585,       0.154746596,    -0.02278408867
      -1.701111653,       3.792564961,      0.1494883828,    -0.02253530594
      -1.731651661,       3.756549092,      0.1443495082,    -0.02240068362
      -1.743179777,       3.734558462,      0.1393441853,    -0.02238392226
      -1.740166676,       3.737540917,       0.134415191,    -0.02210581606
      -1.729544017,       3.754810544,      0.1295861325,    -0.02197109138
      -1.762519374,       3.709550171,      0.1248716222,     -0.0218070744
      -1.730897664,       3.751524721,      0.1202068345,     -0.0215331264
      -1.740379178,       3.741070605,      0.1156374012,    -0.02143325642
      -1.714516925,       3.774740475,      0.1111514752,    -0.02133175339
      -1.727010757,       3.760307611,      0.1067569794,    -0.02111434017
      -1.734944744,       3.751927699,      0.1024020585,    -0.02106098681
        -1.7321938,       3.755502409,     0.09809493727,    -0.02101392548
      -1.757698858,       3.718880861,     0.09383700888,    -0.02094178395
      -1.758430715,       3.720098044,     0.08962341924,    -0.02077553147
      -1.752410681,       3.732376793,        0.08543142,    -0.02050289026
      -1.747741786,       3.737129162,     0.08128248242,    -0.02036696831
      -1.771565596,       3.703050819,     0.07714809366,    -0.02041154499
      -1.754699544,       3.728540092,     0.07304920045,    -0.02050162917
      -1.751585295,       3.737537901,     0.06901027667,     -0.0206424804
      -1.751635937,        3.73658661,     0.06502323828,    -0.02096121958
      -1.783629285,       3.692909491,     0.06106509143,    -0.02114838276
      -1.751760602,       3.736637722,     0.05714712006,    -0.02133697712
      -1.748118351,       3.745462833,     0.05327897606,    -0.02145960993
      -1.788558081,       3.691891701,     0.04943334235,    -0.02157363635
      -1.808095958,       3.662011336,     0.04561738419,    -0.02160355052
       -1.77114753,       3.714821776,     0.04181924408,    -0.02176891332
      -1.774818375,       3.714631073,     0.03807624725,    -0.02208204092
      -1.795723987,        3.68675408,      0.0343426054,    -0.02217574799
      -1.789210639,       3.694259563,     0.03064223573,    -0.02242373641
      -1.803419007,       3.677748238,     0.02696267975,    -0.02262909471
      -1.789061214,       3.701601736,     0.02330932758,    -0.02271885931
      -1.805315685,       3.680252717,      0.0196711818,    -0.02287611226
      -1.787015659,       3.704023851,     0.01606154404,    -0.02286140141
      -1.782732193,        3.71075102,      0.0124757239,    -0.02285780648
      -1.770599135,       3.729374554,    0.008943096645,    -0.02284792905
      -1.769012907,       3.733110585,    0.005421809485,    -0.02256178354
      -1.798467579,       3.695298294,    0.001929452723,    -0.02211025122
      -1.809658347,       3.682790952,   -0.001535372721,    -0.02182283046
      -1.791788803,       3.707423219,   -0.004938511008,    -0.02178938865
      -1.810338443,       3.684808985,   -0.008270655487,    -0.02197357997
      -1.828899474,       3.662222718,    -0.01155318596,    -0.02202650619
      -1.825510583,       3.668184781,    -0.01480849772,    -0.02205798823
      -1.772194021,       3.735125669,    -0.01803032381,    -0.02211664785
      -1.804386888,       3.697154215,    -0.02122854805,    -0.02188964812
      -1.817352717,        3.68254696,    -0.02440521954,    -0.02153168768
      -1.805491244,       3.696819124,    -0.02753950902,    -0.02100407995
      -1.821491223,       3.678943447,    -0.03062286229,    -0.02020313904
      -1.834102806,       3.664125316,    -0.03366966482,    -0.01927427386
      -1.819964246,       3.682114433,    -0.03665225444,    -0.01816692276
      -1.841930342,       3.655373051,    -0.03960933132,    -0.01701182262
      -1.857420857,       3.637108776,     -0.0425085613,    -0.01594945518
      -1.843757494,       3.653820338,    -0.04536230665,    -0.01486587749
      -1.826784969,       3.676372954,    -0.04819054589,    -0.01381793074
      -1.841426739,       3.657551527,    -0.05100946698,    -0.01277672172
      -1.816649192,       3.687740644,     -0.0538151395,    -0.01167021745
      -1.843191721,       3.655893716,    -0.05659097073,    -0.01040582805
      -1.791396538,       3.721883626,    -0.05932495934,   -0.009194055237
      -1.837267768,       3.667861545,    -0.06202488204,   -0.007952672855
      -1.785388048,       3.728373944,    -0.06468627295,   -0.006696319923
      -1.811683852,       3.693737141,    -0.06731260104,   -0.005348957463
      -1.806892408,       3.701305456,    -0.06991405935,   -0.003894937306
      -1.847053404,       3.650454967,    -0.07248047973,   -0.002426307691
      -1.803690719,       3.704028851,    -0.07500433658,  -0.0008023849503
      -1.832188288,       3.670806227,    -0.07748178963,   0.0009384797468
       -1.85240204,       3.648059625,    -0.07992041584,    0.002882123253
      -1.871867183,       3.625614952,     -0.0823025788,    0.004644955078
      -1.836319899,       3.667661565,    -0.08463808849,     0.00657533585
      -1.848061065,       3.656686026,    -0.08693412708,    0.008392276691
      -1.826056663,       3.684163312,    -0.08918040304,      0.0103729916
      -1.793060771,       3.726192035,    -0.09137722017,     0.01232153696
      -1.785281055,       3.733152085,    -0.09352181009,     0.01430626064
      -1.798380248,        3.71866339,    -0.09561654299,     0.01631040769
      -1.842090633,       3.668703067,    -0.09769551693,     0.01818845941
