    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.616223392,       3.782981076,    -0.06077532838,     0.05220600541
      -1.619338043,       3.779644535,    -0.05476092627,     0.05164206427
      -1.619090982,       3.781830365,    -0.04863935139,     0.05118823338
      -1.628955067,       3.763364899,    -0.04242204073,     0.05082151396
      -1.626945148,       3.767483769,     -0.0361500461,      0.0510429792
      -1.631717063,       3.762812566,     -0.0298259864,      0.0516708311
      -1.631831512,       3.764770076,    -0.02341836368,     0.05225878443
      -1.641483667,       3.745882039,    -0.01694935982,     0.05264986286
      -1.637958055,       3.754512417,    -0.01041131073,     0.05327310931
        -1.6433412,       3.747071339,   -0.003837418355,     0.05421843277
      -1.642366931,       3.750225452,     0.00280893196,     0.05510163299
      -1.654946187,        3.72652531,      0.0094893669,     0.05613357907
      -1.654471926,       3.728665929,     0.01626660663,     0.05701748707
      -1.654828295,        3.73201257,     0.02303561935,     0.05810239857
      -1.655675696,       3.731244788,      0.0298625966,     0.05892963989
      -1.667665282,       3.708438106,      0.0367115635,     0.05929667217
      -1.655834137,       3.734643661,     0.04357803446,     0.05997790548
      -1.663696721,       3.721567419,     0.05045703039,     0.06041215635
      -1.666573749,       3.715841094,       0.057323426,     0.06101898189
      -1.675300362,       3.698465396,     0.06419850944,     0.06182529589
       -1.66928383,       3.712724777,     0.07107957301,     0.06267959735
      -1.660494089,       3.727967372,     0.07803361132,     0.06320420276
      -1.672005124,       3.710173551,      0.0849183258,      0.0644957563
      -1.673554858,       3.702597786,     0.09185776732,     0.06547697827
      -1.666134998,       3.723267009,     0.09877130695,     0.06669684121
      -1.672009192,       3.713915976,      0.1057377675,     0.06801785775
      -1.684780876,        3.68770624,      0.1126669122,     0.06922269208
      -1.694401752,       3.668876062,      0.1196473951,     0.07025106979
       -1.69075468,       3.679912686,       0.126621156,     0.07150687932
      -1.692144447,       3.680541927,      0.1335651547,     0.07281473841
      -1.687463492,         3.6928577,      0.1404829231,     0.07442847494
      -1.698712738,       3.670215326,      0.1473594314,     0.07630716295
      -1.698919454,       3.672736574,      0.1542826509,      0.0782762407
      -1.700373907,       3.670459518,      0.1612232371,     0.08039158037
      -1.707452167,       3.657336056,      0.1681743731,     0.08258141135
      -1.704772476,       3.665430109,      0.1751845741,     0.08482375461
      -1.690416257,       3.697878949,      0.1822369199,     0.08665078485
      -1.698713277,         3.6833715,      0.1892837126,     0.08863849251
      -1.700904068,       3.678935483,      0.1963061669,     0.09022907198
      -1.713755252,       3.654145662,      0.2032900159,     0.09125273102
      -1.710065866,       3.662760749,      0.2102661173,     0.09209507147
       -1.71147203,       3.663717629,      0.2171176851,     0.09327676379
       -1.71118767,       3.664490038,      0.2239576778,     0.09417174694
      -1.713294206,       3.662098457,      0.2307254044,     0.09539223964
      -1.711571875,       3.668930611,      0.2374240033,     0.09649932535
      -1.713883714,       3.664473241,      0.2440713584,     0.09780051348
      -1.723775742,       3.643835822,      0.2506395372,      0.0988262497
      -1.709986672,       3.675220594,      0.2570097677,      0.1004084436
      -1.714594434,       3.667303913,      0.2632398446,      0.1016677567
      -1.713126541,       3.671862189,      0.2692972704,      0.1036996112
      -1.723341972,       3.650976033,      0.2751682174,      0.1055246929
      -1.728213254,       3.640971031,      0.2808469811,      0.1078875725
      -1.716781859,       3.666411824,      0.2862717902,      0.1101680054
      -1.722123963,        3.65744729,      0.2914163144,       0.112445376
      -1.722111418,       3.658461276,      0.2962889064,      0.1150157305
      -1.727855532,       3.646367505,      0.3009182381,      0.1175172682
      -1.732349056,       3.636668481,      0.3052633895,      0.1201997425
      -1.737055455,       3.627186853,      0.3093144974,      0.1231100067
      -1.731607268,       3.641168568,      0.3130264254,      0.1262307906
       -1.72107901,       3.665626872,      0.3163873713,      0.1294491204
       -1.72075001,       3.666185242,      0.3194219752,      0.1329394311
      -1.728347536,       3.651926504,      0.3221002516,      0.1367203148
       -1.73001595,       3.649186525,      0.3243773694,      0.1407081464
      -1.741667442,       3.623389047,      0.3262721277,      0.1450124934
      -1.726533195,       3.656990074,      0.3278039946,      0.1495548429
      -1.731341448,        3.64874172,      0.3289540241,      0.1541930875
       -1.73007552,        3.65173391,      0.3296763095,      0.1588392861
      -1.737907383,       3.633993526,      0.3299951516,       0.163238128
      -1.739863381,       3.628575637,      0.3298984444,       0.167401205
      -1.725428871,       3.658738097,      0.3294195337,      0.1716328904
      -1.730127559,       3.649779499,      0.3285127384,      0.1758713861
      -1.728712766,        3.65292738,      0.3271759316,      0.1805859031
      -1.732095128,       3.644843887,      0.3254006798,      0.1853093578
