    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.700118081,       3.692212112,       0.302329046,     0.01188847574
      -1.698106456,       3.700176877,       0.307207699,       0.012221778
      -1.705648819,       3.684081504,      0.3118304999,     0.01247778357
      -1.711231149,       3.673415725,       0.316182213,      0.0128471443
      -1.709316847,       3.673131816,      0.3202355498,     0.01329541618
      -1.714558217,       3.669599387,      0.3240087892,      0.0139621185
      -1.702253662,       3.693037762,      0.3274579433,     0.01491830834
      -1.682955152,       3.730894449,      0.3305900067,     0.01609412891
      -1.699166757,       3.701107609,       0.333377938,     0.01731414099
       -1.68251314,       3.732714949,        0.33578367,     0.01860057221
      -1.702000858,       3.696614822,      0.3378527991,     0.02027298985
      -1.689354903,        3.72166546,      0.3395360832,     0.02180701236
      -1.703853248,       3.694273882,      0.3408410585,     0.02353466227
      -1.713554798,         3.6752783,      0.3417364048,     0.02544010684
      -1.722575357,       3.656663953,      0.3422435882,     0.02733210922
      -1.698548142,       3.706244697,      0.3423055884,     0.02900783575
      -1.715813563,       3.671204215,      0.3419376043,     0.03067279257
      -1.715637108,       3.673031106,      0.3410544458,     0.03196941771
      -1.705247261,       3.693878305,       0.339632371,     0.03259437856
      -1.699620014,        3.70577329,      0.3377640973,     0.03417676985
      -1.699282127,       3.705838757,      0.3353339149,     0.03609459064
      -1.694031288,       3.715504796,      0.3322917838,     0.03885590211
      -1.715972035,       3.670759854,      0.3285010165,     0.04256158787
       -1.71703466,       3.667783309,      0.3238281323,     0.04654105723
      -1.721694205,       3.656641626,      0.3181927774,     0.05022123452
      -1.720579174,       3.659222669,      0.3113161425,     0.05397959384
      -1.720231713,       3.659361511,      0.3029728692,     0.05814692428
      -1.707450893,       3.686016005,      0.2931953607,     0.06158050219
      -1.694912793,       3.710687811,      0.2819486733,     0.06478062283
       -1.69619062,       3.708067299,      0.2692071208,     0.06747496189
      -1.689376846,       3.719333468,      0.2549393876,      0.0689404433
      -1.695676469,       3.706018537,      0.2391219317,     0.06990200513
      -1.690224064,       3.715755488,      0.2220590239,     0.07126815156
      -1.683843634,       3.727495726,      0.2037495576,     0.07346479251
      -1.691552765,       3.711932113,      0.1841654725,     0.07556335408
      -1.692973798,       3.708626241,      0.1635346579,     0.07866857308
      -1.720218828,       3.650420206,      0.1418239573,     0.08223077168
      -1.712620008,       3.666296699,      0.1193887662,     0.08555152991
      -1.708913719,       3.674284564,     0.09642183154,     0.08939514777
      -1.690542618,       3.711562321,     0.07310266857,     0.09395375591
      -1.697971705,       3.697259334,     0.04943028735,     0.09816279387
      -1.686721026,       3.715270547,     0.02563302939,      0.1044145444
      -1.694906018,        3.70031986,    0.001786260732,      0.1112447524
      -1.700907037,        3.68527549,      -0.021734076,      0.1170707248
      -1.690376983,       3.707882553,    -0.04485780384,      0.1232213335
      -1.691652927,       3.705546722,    -0.06762258117,      0.1295281402
      -1.682903039,       3.723986837,     -0.0894357759,       0.134686371
      -1.708522813,       3.672334986,     -0.1104624678,      0.1385013136
      -1.728153479,       3.627663709,     -0.1308015445,      0.1429690959
      -1.699870463,       3.691347161,     -0.1502368495,      0.1489698069
      -1.681348538,        3.72805142,     -0.1686228262,      0.1537219169
      -1.697779299,       3.697772044,     -0.1854673494,      0.1569413602
      -1.699839493,       3.693272878,     -0.2011930624,      0.1591642836
      -1.696808338,       3.699950046,     -0.2158103153,       0.163152989
      -1.710970258,        3.67104055,     -0.2293093817,      0.1680869627
      -1.725978508,       3.638548548,     -0.2413483698,      0.1711177603
