    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.438560132,       4.004162841,    -0.02768060415,       0.127004311
      -1.445642736,       3.994681683,    -0.03350263454,      0.1282417181
      -1.442890395,       4.000079722,    -0.03948453953,      0.1295320356
      -1.448150192,       3.992766731,    -0.04564714709,      0.1306909042
      -1.451702613,       3.988015647,    -0.05191896986,      0.1319341395
      -1.438854802,        4.01174327,    -0.05834266044,      0.1330813135
      -1.449530468,       3.994572567,    -0.06486001314,       0.134350274
      -1.443099114,       4.003910422,    -0.07138219603,      0.1359409367
      -1.458275551,        3.98029657,    -0.07791609622,      0.1375217559
      -1.467226878,       3.966551352,    -0.08443735854,      0.1392545599
      -1.467691819,       3.967169866,    -0.09101659613,      0.1410672693
      -1.457998401,       3.983587691,     -0.0976445466,      0.1429250986
       -1.46860327,       3.967012744,     -0.1042976812,      0.1447642516
       -1.46980628,       3.966165466,     -0.1109537001,      0.1466014764
      -1.477257862,       3.954828969,     -0.1175874625,       0.148419956
      -1.483280579,       3.945776073,     -0.1241837056,      0.1502687101
      -1.477646074,       3.955791714,     -0.1307385149,      0.1521193369
      -1.471939456,       3.964401216,      -0.137249508,      0.1539642511
      -1.474085989,        3.96246714,     -0.1436849294,       0.155801604
      -1.475487703,       3.962341363,     -0.1500398371,      0.1576778756
      -1.489585621,       3.938728877,     -0.1562946037,       0.159581212
       -1.48556155,       3.947776515,     -0.1624441868,      0.1614898667
      -1.492462795,       3.935889685,      -0.168483319,      0.1633954123
      -1.496842123,       3.929248724,     -0.1744021681,      0.1653088355
      -1.494792335,        3.93309095,     -0.1801748677,      0.1672160893
       -1.49476727,       3.933879501,     -0.1858361934,      0.1693389016
      -1.498035424,       3.929189848,     -0.1912890949,      0.1714702409
      -1.508569059,       3.910726678,     -0.1965147289,      0.1735885885
      -1.508007483,       3.912247629,     -0.2014807886,      0.1756494212
      -1.506605689,       3.915546439,     -0.2061999168,      0.1776111523
      -1.512384596,       3.907303839,      -0.210662011,      0.1794719328
      -1.509091825,       3.914116925,     -0.2148146096,      0.1813045677
       -1.51276868,       3.908710382,     -0.2186918027,      0.1831530109
      -1.520657578,       3.896377461,     -0.2222801885,      0.1849014439
       -1.52885778,       3.883129588,     -0.2255490865,      0.1865002934
      -1.531514368,       3.879786692,     -0.2284956129,      0.1879934208
      -1.532212361,       3.878809334,     -0.2311059177,      0.1892945583
      -1.531982285,       3.881105288,     -0.2333688812,      0.1903746846
      -1.539521082,         3.8681576,     -0.2352880718,      0.1912891069
      -1.536944685,       3.874706725,      -0.236857324,      0.1920507811
      -1.532092222,       3.884479781,     -0.2380845989,      0.1927318318
      -1.537951473,       3.875279106,     -0.2389994315,      0.1934545587
      -1.544229842,       3.864081472,     -0.2395095195,      0.1938826117
      -1.551551794,       3.851927802,     -0.2396285089,      0.1940892629
      -1.553113006,       3.849758471,     -0.2393809736,       0.194195941
      -1.556579049,       3.844327266,     -0.2387788151,      0.1942843942
      -1.557306364,       3.843703808,     -0.2378262724,      0.1943339475
      -1.559660651,       3.841080453,     -0.2365369267,      0.1943714547
      -1.564364297,       3.833506284,      -0.234905763,      0.1944158217
      -1.569271075,       3.825526484,     -0.2329457542,      0.1943401704
      -1.572123718,       3.821329629,     -0.2306609513,      0.1942506014
      -1.573694755,       3.819404367,     -0.2280573905,      0.1941014827
      -1.576411975,       3.815461133,     -0.2251471227,      0.1938124511
      -1.578014358,       3.813590765,     -0.2219371954,      0.1933690299
      -1.581255106,       3.808872016,     -0.2184208782,      0.1927143721
      -1.584755387,       3.803272675,     -0.2146285672,      0.1918816213
      -1.588121479,       3.798012703,     -0.2105620382,      0.1909506376
      -1.590990479,       3.793287209,     -0.2062426104,       0.189890409
      -1.594809926,       3.787363331,     -0.2016392756,      0.1885923858
      -1.597806596,       3.782623552,     -0.1967788171,       0.187193252
      -1.601303541,       3.777233146,     -0.1916590588,      0.1855515254
      -1.603995201,       3.773083427,     -0.1862945686,      0.1837027538
      -1.607477429,       3.768242339,     -0.1806801954,      0.1816923276
      -1.610518169,       3.763954369,     -0.1748331881,      0.1795766583
      -1.614031682,       3.759218874,     -0.1687443944,      0.1771207678
      -1.617363023,       3.754523822,      -0.162433842,      0.1744471634
      -1.621322292,       3.749253507,     -0.1558976242,      0.1715923906
      -1.624874459,       3.744406312,     -0.1491402548,       0.168576131
      -1.628832466,       3.739078362,     -0.1421811579,      0.1654303883
      -1.632619989,       3.733553952,     -0.1350328169,      0.1622560507
      -1.636613339,       3.728154692,     -0.1276992089,      0.1589464369
      -1.640420448,       3.722471802,      -0.120186287,       0.155353515
      -1.644062176,       3.717389485,     -0.1124872082,      0.1518766895
      -1.647688856,       3.711949397,      -0.104610694,      0.1482534519
      -1.651553418,       3.706702774,    -0.09656412261,      0.1448120851
      -1.655511722,        3.70041618,    -0.08835097338,      0.1414398541
      -1.658986784,       3.695279687,    -0.07997628681,      0.1380490057
      -1.662343198,       3.689915027,    -0.07145244609,      0.1345578752
      -1.665724491,       3.685097485,    -0.06281102464,      0.1310612825
      -1.668963421,       3.679757135,    -0.05403261989,      0.1273572207
